"id","id","category","prompt","syntax_valid","semantic_valid","error_category","error_detail","n_processes","expected_processes","matches_gt_steps","extra_steps","missing_steps","hallucinated_steps","included_steps","called_steps","ground_truth_steps","code_chars","code_lines","n_workflow_calls","turns","elapsed_s","llm_reply_excerpt","nextflow_code","ground_truth_code"
"E15_cgmlst_lis_trimmomatic","E15_cgmlst_lis_trimmomatic","E15","Listeria monocytogenes cgMLST allelic profiles: Trimmomatic + SPAdes + chewbbaca.","Y","Y","none","","9","9","Y","","","","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","step_1PP_trimming__trimmomatic, step_2AS_denovo__spades, step_4TY_cgMLST__chewbbaca","746","28","3","2","11.6","Thank you for approving the pipeline. I will now proceed with the detailed plan for your Listeria monocytogenes cgMLST allelic profiles pipeline using Trimmomatic, SPAdes, and chewbbaca.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

// --- GLOBALS ---

def genusSpecies = 'listeria_monocytogenes'

def schema = 'l_mono_chewie_1748_220623'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__trimmomatic(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, genusSpecies, schema)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__trimmomatic } from '../steps/step_1PP_trimming__trimmomatic'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__trimmomatic(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"F01_abricate_assembly","F01_abricate_assembly","F01","Run ABRicate to detect resistance genes on a pre-existing bacterial assembly.","Y","Y","none","","1","1","Y","","","","step_4AN_AMR__abricate","step_4AN_AMR__abricate","step_4AN_AMR__abricate","328","18","1","2","8.5","Approved. I will now prepare the pipeline to run ABRicate for detecting resistance genes on your pre-existing bacterial assembly.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getAssembly } from '../functions/parameters.nf'

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    step_4AN_AMR__abricate(getAssembly())
}","nextflow.enable.dsl=2

include { getInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    step_4AN_AMR__abricate(getInput())
}
"
"F02_prokka_assembly","F02_prokka_assembly","F02","Annotate a bacterial genome assembly with Prokka.","Y","Y","none","","1","1","Y","","","","step_4AN_genes__prokka","step_4AN_genes__prokka","step_4AN_genes__prokka","439","20","1","2","8.9","I will design a pipeline to annotate your bacterial genome assembly using Prokka. Since you have confirmed the details, I will proceed with the plan.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getAssembly } from '../functions/parameters.nf'

include { getEmpty } from '../functions/common.nf'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    step_4AN_genes__prokka(getAssembly().map { [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })
}","nextflow.enable.dsl=2

include { getInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
workflow {
    step_4AN_genes__prokka(getInput())
}
"
"F03_mash_lis","F03_mash_lis","F03","Sketch-based species ID with Mash on a Listeria isolate (paired Illumina).","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.LIS.A.1.1_R1.fastq.gz","1","1","Y","","","","step_3TX_species__mash","step_3TX_species__mash","step_3TX_species__mash","334","18","1","2","8.5","Understood. I will proceed with the `step_3TX_species__mash` component for sketch-based species identification on your Listeria isolate using paired Illumina reads.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    step_3TX_species__mash(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'
workflow {
    step_3TX_species__mash(getSingleInput())
}
"
"F04_kraken2_unknown","F04_kraken2_unknown","F04","Classify an unknown bacterial isolate (paired Illumina FASTQ) using Kraken2.","Y","Y","none","","2","2","Y","","","","step_3TX_class__kraken2","step_3TX_class__kraken2","step_3TX_class__kraken2","337","18","1","2","13.7","Approved. I will now draft the pipeline using the Kraken2 component for taxonomy classification.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_3TX_class__kraken2 } from '../steps/step_3TX_class__kraken2'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    step_3TX_class__kraken2(getSingleInput())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_class__kraken2 } from '../steps/step_3TX_class__kraken2'
workflow {
    step_3TX_class__kraken2(getSingleInput())
}
"
"G01_chopper_flye_lis","G01_chopper_flye_lis","G01","Long-read Nanopore pipeline for Listeria: chopper trimming followed by Flye assembly.","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.LIS.B.1.1_R1.fastq.gz","4","4","Y","","","","step_1PP_trimming__chopper, step_2AS_denovo__flye","step_1PP_trimming__chopper, step_2AS_denovo__flye","step_1PP_trimming__chopper, step_2AS_denovo__flye","492","21","2","2","10.8","Thank you for approving the pipeline. I will now proceed with designing the workflow using the specified tools for your Listeria long-read Nanopore pipeline.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__flye } from '../steps/step_2AS_denovo__flye'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__chopper } from '../steps/step_1PP_trimming__chopper'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__chopper(getSingleInput()).trimmed
    assembly = step_2AS_denovo__flye(trimmed).assembly
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__chopper } from '../steps/step_1PP_trimming__chopper'
include { step_2AS_denovo__flye } from '../steps/step_2AS_denovo__flye'
workflow {
    trimmed   = step_1PP_trimming__chopper(getSingleInput()).trimmed
    assembled = step_2AS_denovo__flye(trimmed).assembly
}
"
"G02_chopper_flye_eco","G02_chopper_flye_eco","G02","Nanopore Escherichia coli pipeline: chopper + flye.","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.ECO.B.1.1_R1.fastq.gz","5","4","N","step_2AS_denovo__spades","step_2AS_denovo__flye","","step_1PP_trimming__chopper, step_2AS_denovo__spades","step_1PP_trimming__chopper, step_2AS_denovo__spades","step_1PP_trimming__chopper, step_2AS_denovo__flye","478","21","2","2","10.4","I will design a pipeline using Chopper for read trimming and SPAdes for de novo assembly, as Flye is not available in the current toolset. This pipeline will preprocess your Nanopore reads and assemble them into contigs.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__chopper } from '../steps/step_1PP_trimming__chopper'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__chopper(getSingleInput()).trimmed
    step_2AS_denovo__spades(trimmed)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__chopper } from '../steps/step_1PP_trimming__chopper'
include { step_2AS_denovo__flye } from '../steps/step_2AS_denovo__flye'
workflow {
    trimmed   = step_1PP_trimming__chopper(getSingleInput()).trimmed
    assembled = step_2AS_denovo__flye(trimmed).assembly
}
"
"H01_mlst_plus_cgmlst_lis","H01_mlst_plus_cgmlst_lis","H01","Run both MLST and cgMLST typing on Listeria monocytogenes from paired Illumina FASTQ.","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.LIS.C.1.1_R1.fastq.gz","10","10","N","step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka","step_1PP_trimming__fastp","","step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4AN_AMR__staramr, step_4AN_genes__prokka, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca","step_4AN_AMR__abricate, step_4AN_genes__prokka, step_4AN_AMR__staramr, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca, step_2AS_denovo__spades","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_cgMLST__chewbbaca","1229","52","6","2","16.7","Perfect! I will proceed with the following plan:
1. Perform de novo assembly using SPAdes (`step_2AS_denovo__spades`) to generate the assembly from your paired Illumina FASTQ reads.
2. Use the `module_typing_bacteria` template, which includes MLST (`step_4TY_MLST__mlst`) and cgMLST (`step_4TY_cgMLST","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

include { getEmpty } from '../functions/common.nf'

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'

include { step_4AN_AMR__staramr } from '../steps/step_4AN_AMR__staramr'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

workflow module_typing_bacteria {
    
    take:
        
        assembly
        
    
    main:
        step_4AN_AMR__abricate(assembly)

        step_4AN_genes__prokka(assembly.map{ [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })

        step_4AN_AMR__staramr(assembly, 'bacteria')

        step_4TY_MLST__mlst(assembly)

        step_4TY_cgMLST__chewbbaca(assembly, 'bacteria', '')
    
}

// --- ENTRYPOINT ---
workflow {
    spades_out = step_2AS_denovo__spades(getSingleInput())

    module_typing_bacteria(spades_out.assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
include { step_4TY_cgMLST__chewbbaca } from '../steps/step_4TY_cgMLST__chewbbaca'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
    step_4TY_cgMLST__chewbbaca(assembled, param('genus_species'), optionalOrDefault('schema', ''))
}
"
"H02_mlst_plus_flaa_cam","H02_mlst_plus_flaa_cam","H02","Comprehensive Campylobacter typing from paired Illumina FASTQ: MLST + flaA.","Y","N","missing_param","ERROR ~ missing required param: step_3TX_species__kmerfinder__db","0","8","N","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_flaA__flaA","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4TY_flaA__flaA","370","18","0","2","11.2","Perfect! I will proceed with the comprehensive Campylobacter typing pipeline using the `module_typing_bacteria` template. This will include MLST, flaA typing, Prokka for gene annotation, and AMR detection tools like Abricate and Staramr.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { module_typing_bacteria } from '../modules/module_typing_bacteria'

include { getAssembly; getTrimmedReads } from '../functions/parameters.nf'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    module_typing_bacteria(getTrimmedReads(true), getAssembly())
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
include { step_4TY_flaA__flaA } from '../steps/step_4TY_flaA__flaA'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
    step_4TY_flaA__flaA(assembled, param('genus_species'))
}
"
"H03_prokka_plus_abricate_eco","H03_prokka_plus_abricate_eco","H03","E. coli pipeline from Illumina paired FASTQ: trim, assemble, annotate with Prokka and screen AMR with ABRicate.","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.ECO.C.1.1_R1.fastq.gz","8","8","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4AN_genes__prokka","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_genes__prokka, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4AN_genes__prokka","831","29","4","2","16.2","Thank you for approving the pipeline. I will now draft the detailed plan for the Architect Agent based on the steps we discussed.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'

include { getEmpty } from '../functions/common.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4AN_genes__prokka(assembled.map { [ it[0], it[1], 'Bacteria', '-', '-', getEmpty() ] })
    step_4AN_AMR__abricate(assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4AN_genes__prokka } from '../steps/step_4AN_genes__prokka'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4AN_genes__prokka(assembled)
    step_4AN_AMR__abricate(assembled)
}
"
"H04_mlst_plus_abricate_sal","H04_mlst_plus_abricate_sal","H04","Salmonella enterica: MLST typing and AMR screening with ABRicate from paired Illumina FASTQ.","Y","Y","ngsmanager_naming","ERROR ~ unexpected file name: DS99999-DT260224_2026.SAL.C.1.1_R1.fastq.gz","8","8","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4TY_MLST__mlst, step_4AN_AMR__abricate","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_4AN_AMR__abricate, step_4TY_MLST__mlst","711","27","4","2","13.1","Perfect! I will proceed with the pipeline for Salmonella enterica MLST typing and AMR screening using ABRicate. The pipeline will include preprocessing, de novo assembly, MLST typing, and AMR screening.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'

include { getSingleInput } from '../functions/parameters.nf'

include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
    step_4AN_AMR__abricate(assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
include { step_4TY_MLST__mlst } from '../steps/step_4TY_MLST__mlst'
include { step_4AN_AMR__abricate } from '../steps/step_4AN_AMR__abricate'
workflow {
    trimmed   = step_1PP_trimming__fastp(getSingleInput()).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
    step_4TY_MLST__mlst(assembled)
    step_4AN_AMR__abricate(assembled)
}
"
"I01_kmerfinder_fastp_spades","I01_kmerfinder_fastp_spades","I01","Identify the species with KmerFinder, in parallel trim with fastp and assemble with SPAdes (Illumina paired).","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder","step_3TX_species__kmerfinder, step_1PP_trimming__fastp, step_2AS_denovo__spades","step_1PP_trimming__fastp, step_2AS_denovo__spades, step_3TX_species__kmerfinder","668","28","3","2","12.0","Approved! I will now draft the pipeline using the specified components for species identification, trimming, and assembly.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { getSingleInput } from '../functions/parameters.nf'

include { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    kmerfinder_out = step_3TX_species__kmerfinder(getSingleInput())

    trimmed = step_1PP_trimming__fastp(getSingleInput()).trimmed

    spades_out = step_2AS_denovo__spades(trimmed)

    spades_out.assembled
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_species__kmerfinder } from '../steps/step_3TX_species__kmerfinder'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'
workflow {
    raw = getSingleInput()
    step_3TX_species__kmerfinder(raw)
    trimmed   = step_1PP_trimming__fastp(raw).trimmed
    assembled = step_2AS_denovo__spades(trimmed).assembled
}
"
"I02_mash_fastp_shovill","I02_mash_fastp_shovill","I02","Species sketch with Mash plus assembly via fastp + Shovill from paired Illumina reads.","Y","Y","none","","7","7","Y","","","","step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash","step_1PP_trimming__fastp, step_3TX_species__mash, step_2AS_denovo__shovill","step_1PP_trimming__fastp, step_2AS_denovo__shovill, step_3TX_species__mash","589","24","3","2","11.8","Perfect! I will proceed with the pipeline as discussed. The steps will include preprocessing with fastp, species sketching with Mash, and assembly with Shovill.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'

include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'

include { getSingleInput } from '../functions/parameters.nf'

include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    trimmed = step_1PP_trimming__fastp(getSingleInput())
    step_3TX_species__mash(trimmed)
    assembly = step_2AS_denovo__shovill(trimmed)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_3TX_species__mash } from '../steps/step_3TX_species__mash'
include { step_1PP_trimming__fastp } from '../steps/step_1PP_trimming__fastp'
include { step_2AS_denovo__shovill } from '../steps/step_2AS_denovo__shovill'
workflow {
    raw = getSingleInput()
    step_3TX_species__mash(raw)
    trimmed   = step_1PP_trimming__fastp(raw).trimmed
    assembled = step_2AS_denovo__shovill(trimmed).assembly
}
"
"J01_mobsuite_plasmid","J01_mobsuite_plasmid","J01","Detect and reconstruct plasmids from paired Illumina FASTQ using MOB-suite.","Y","Y","none","","4","1","N","step_2AS_denovo__spades","","","step_2AS_denovo__spades, step_4TY_plasmid__mobsuite","step_2AS_denovo__spades, step_4TY_plasmid__mobsuite","step_4TY_plasmid__mobsuite","484","21","2","2","10.4","I will design a pipeline that includes assembly of Illumina reads followed by MOB-suite for plasmid detection and reconstruction. The pipeline will use the following steps: 1) Assemble the Illumina reads using SPAdes, and 2) Use MOB-suite to detect and reconstruct plasmids from the assembly.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { getSingleInput } from '../functions/parameters.nf'

include { step_2AS_denovo__spades } from '../steps/step_2AS_denovo__spades'

include { step_4TY_plasmid__mobsuite } from '../steps/step_4TY_plasmid__mobsuite'

// --- GLOBALS ---

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    assembled = step_2AS_denovo__spades(getSingleInput()).assembled
    step_4TY_plasmid__mobsuite(assembled)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_4TY_plasmid__mobsuite } from '../steps/step_4TY_plasmid__mobsuite'
workflow {
    step_4TY_plasmid__mobsuite(getSingleInput())
}
"
"J02_bbnorm_downsampling","J02_bbnorm_downsampling","J02","Read normalization / downsampling of paired Illumina FASTQ with BBnorm at k=25, target depth 100x.","Y","Y","none","","1","1","Y","","","","step_1PP_downsampling__bbnorm","step_1PP_downsampling__bbnorm","step_1PP_downsampling__bbnorm","400","22","1","2","9.9","Approved. I will proceed with the read normalization/downsampling step using BBnorm with k=25 and a target depth of 100x.","nextflow.enable.dsl=2

// --- IMPORTS ---

include { step_1PP_downsampling__bbnorm } from '../steps/step_1PP_downsampling__bbnorm'

include { getSingleInput } from '../functions/parameters.nf'

// --- GLOBALS ---

def k = '25'

def target = '100'

// --- INLINE PROCESSES ---

// --- SUB WORKFLOWS ---

// --- ENTRYPOINT ---
workflow {
    step_1PP_downsampling__bbnorm(getSingleInput(), k, target)
}","nextflow.enable.dsl=2

include { getSingleInput; optionalOrDefault; param } from '../functions/parameters.nf'
include { step_1PP_downsampling__bbnorm } from '../steps/step_1PP_downsampling__bbnorm'
workflow {
    step_1PP_downsampling__bbnorm(getSingleInput(), param('k'), param('target'))
}
"
